region_id,cell_id,cluster
UPMC_c001_v001_r001_reg014,69983,1
UPMC_c001_v001_r001_reg014,68557,1
UPMC_c001_v001_r001_reg014,68475,1
UPMC_c001_v001_r001_reg014,72797,1
UPMC_c001_v001_r001_reg014,68577,1
UPMC_c001_v001_r001_reg014,70144,1
UPMC_c001_v001_r001_reg014,68876,1
UPMC_c001_v001_r001_reg014,67205,1
UPMC_c001_v001_r001_reg014,73045,1
UPMC_c001_v001_r001_reg014,68243,1
UPMC_c001_v001_r001_reg014,68361,1
UPMC_c001_v001_r001_reg014,69022,1
UPMC_c001_v001_r001_reg014,68036,1
UPMC_c001_v001_r001_reg014,72759,1
UPMC_c001_v001_r001_reg014,70960,0
UPMC_c001_v001_r001_reg014,70224,1
UPMC_c001_v001_r001_reg014,72876,1
UPMC_c001_v001_r001_reg014,68407,1
UPMC_c001_v001_r001_reg014,67454,1
UPMC_c001_v001_r001_reg014,73200,1
UPMC_c001_v001_r001_reg014,70401,1
UPMC_c001_v001_r001_reg014,66919,1
UPMC_c001_v001_r001_reg014,73367,1
UPMC_c001_v001_r001_reg014,68746,1
UPMC_c001_v001_r001_reg014,70369,1
UPMC_c001_v001_r001_reg014,70790,1
UPMC_c001_v001_r001_reg014,68646,1
UPMC_c001_v001_r001_reg014,73344,1
UPMC_c001_v001_r001_reg014,72858,1
UPMC_c001_v001_r001_reg014,71242,1
UPMC_c001_v001_r001_reg014,68271,1
UPMC_c001_v001_r001_reg014,71562,1
UPMC_c001_v001_r001_reg014,68786,1
UPMC_c001_v001_r001_reg014,68728,1
UPMC_c001_v001_r001_reg014,70846,0
UPMC_c001_v001_r001_reg014,69257,1
UPMC_c001_v001_r001_reg014,69082,1
UPMC_c001_v001_r001_reg014,71416,1
UPMC_c001_v001_r001_reg014,68241,1
UPMC_c001_v001_r001_reg014,68430,0
UPMC_c001_v001_r001_reg014,67788,1
UPMC_c001_v001_r001_reg014,68452,1
UPMC_c001_v001_r001_reg014,72937,1
UPMC_c001_v001_r001_reg014,69131,1
UPMC_c001_v001_r001_reg014,69479,1
UPMC_c001_v001_r001_reg014,67736,1
UPMC_c001_v001_r001_reg014,69427,1
UPMC_c001_v001_r001_reg014,68116,1
UPMC_c001_v001_r001_reg014,71220,1
UPMC_c001_v001_r001_reg014,71966,0
UPMC_c001_v001_r001_reg014,68362,1
UPMC_c001_v001_r001_reg014,72050,1
UPMC_c001_v001_r001_reg014,68017,1
UPMC_c001_v001_r001_reg014,71165,1
UPMC_c001_v001_r001_reg014,71615,1
UPMC_c001_v001_r001_reg014,67857,1
UPMC_c001_v001_r001_reg014,69163,1
UPMC_c001_v001_r001_reg014,68881,0
UPMC_c001_v001_r001_reg014,69501,1
UPMC_c001_v001_r001_reg014,69419,1
UPMC_c001_v001_r001_reg014,68425,1
UPMC_c001_v001_r001_reg014,68617,1
UPMC_c001_v001_r001_reg014,67849,1
UPMC_c001_v001_r001_reg014,70905,1
UPMC_c001_v001_r001_reg014,72210,1
UPMC_c001_v001_r001_reg014,69763,1
UPMC_c001_v001_r001_reg014,68387,1
UPMC_c001_v001_r001_reg014,72201,0
UPMC_c001_v001_r001_reg014,69091,1
UPMC_c001_v001_r001_reg014,67087,1
UPMC_c001_v001_r001_reg014,68128,1
UPMC_c001_v001_r001_reg014,73123,1
UPMC_c001_v001_r001_reg014,70524,1
UPMC_c001_v001_r001_reg014,70192,1
UPMC_c001_v001_r001_reg014,72679,1
UPMC_c001_v001_r001_reg014,69438,1
UPMC_c001_v001_r001_reg014,71080,0
UPMC_c001_v001_r001_reg014,67039,0
UPMC_c001_v001_r001_reg014,67552,1
UPMC_c001_v001_r001_reg014,72851,1
UPMC_c001_v001_r001_reg014,70487,1
UPMC_c001_v001_r001_reg014,69460,1
UPMC_c001_v001_r001_reg014,68311,1
UPMC_c001_v001_r001_reg014,70473,1
UPMC_c001_v001_r001_reg014,72214,0
UPMC_c001_v001_r001_reg014,68695,1
UPMC_c001_v001_r001_reg014,68504,1
UPMC_c001_v001_r001_reg014,70281,1
UPMC_c001_v001_r001_reg014,71938,1
UPMC_c001_v001_r001_reg014,68763,1
UPMC_c001_v001_r001_reg014,70103,0
UPMC_c001_v001_r001_reg014,69985,1
UPMC_c001_v001_r001_reg014,72879,1
UPMC_c001_v001_r001_reg014,72806,1
UPMC_c001_v001_r001_reg014,71011,0
UPMC_c001_v001_r001_reg014,71773,1
UPMC_c001_v001_r001_reg014,68401,1
UPMC_c001_v001_r001_reg014,70445,1
UPMC_c001_v001_r001_reg014,68697,1
UPMC_c001_v001_r001_reg014,67537,0
UPMC_c001_v001_r001_reg014,68344,1
UPMC_c001_v001_r001_reg014,69172,1
UPMC_c001_v001_r001_reg014,67186,1
UPMC_c001_v001_r001_reg014,67632,1
UPMC_c001_v001_r001_reg014,69043,1
UPMC_c001_v001_r001_reg014,72243,1
UPMC_c001_v001_r001_reg014,72166,1
UPMC_c001_v001_r001_reg014,69014,1
UPMC_c001_v001_r001_reg014,69540,1
UPMC_c001_v001_r001_reg014,71175,1
UPMC_c001_v001_r001_reg014,73046,1
UPMC_c001_v001_r001_reg014,71206,1
UPMC_c001_v001_r001_reg014,68290,1
UPMC_c001_v001_r001_reg014,68437,1
UPMC_c001_v001_r001_reg014,71054,1
UPMC_c001_v001_r001_reg014,71372,1
UPMC_c001_v001_r001_reg014,70940,1
UPMC_c001_v001_r001_reg014,69243,1
UPMC_c001_v001_r001_reg014,68688,1
UPMC_c001_v001_r001_reg014,67542,0
UPMC_c001_v001_r001_reg014,70576,1
UPMC_c001_v001_r001_reg014,67737,1
UPMC_c001_v001_r001_reg014,72443,0
UPMC_c001_v001_r001_reg014,72142,0
UPMC_c001_v001_r001_reg014,73318,1
UPMC_c001_v001_r001_reg014,72880,1
UPMC_c001_v001_r001_reg014,72360,1
UPMC_c001_v001_r001_reg014,71527,1
UPMC_c001_v001_r001_reg014,69133,1
UPMC_c001_v001_r001_reg014,71761,0
UPMC_c001_v001_r001_reg014,69468,1
UPMC_c001_v001_r001_reg014,68783,1
UPMC_c001_v001_r001_reg014,69679,1
UPMC_c001_v001_r001_reg014,69908,0
UPMC_c001_v001_r001_reg014,72115,1
UPMC_c001_v001_r001_reg014,70380,0
UPMC_c001_v001_r001_reg014,72277,1
UPMC_c001_v001_r001_reg014,67966,1
UPMC_c001_v001_r001_reg014,69083,1
UPMC_c001_v001_r001_reg014,71150,1
UPMC_c001_v001_r001_reg014,69198,1
UPMC_c001_v001_r001_reg014,69735,1
UPMC_c001_v001_r001_reg014,69751,1
UPMC_c001_v001_r001_reg014,68284,1
UPMC_c001_v001_r001_reg014,68719,1
UPMC_c001_v001_r001_reg014,70122,1
UPMC_c001_v001_r001_reg014,69429,1
UPMC_c001_v001_r001_reg014,67114,0
UPMC_c001_v001_r001_reg014,71104,1
UPMC_c001_v001_r001_reg014,70937,1
UPMC_c001_v001_r001_reg014,69146,1
UPMC_c001_v001_r001_reg014,67238,1
UPMC_c001_v001_r001_reg014,71872,0
UPMC_c001_v001_r001_reg014,68606,1
UPMC_c001_v001_r001_reg014,68440,1
UPMC_c001_v001_r001_reg014,70229,0
UPMC_c001_v001_r001_reg014,70402,1
UPMC_c001_v001_r001_reg014,71287,1
UPMC_c001_v001_r001_reg014,70013,1
UPMC_c001_v001_r001_reg014,69332,0
UPMC_c001_v001_r001_reg014,69322,1
UPMC_c001_v001_r001_reg014,68519,1
UPMC_c001_v001_r001_reg014,70795,1
UPMC_c001_v001_r001_reg014,69280,1
UPMC_c001_v001_r001_reg014,69122,0
UPMC_c001_v001_r001_reg014,71072,1
UPMC_c001_v001_r001_reg014,68541,0
UPMC_c001_v001_r001_reg014,68347,1
UPMC_c001_v001_r001_reg014,68880,1
UPMC_c001_v001_r001_reg014,68558,1
UPMC_c001_v001_r001_reg014,69088,1
UPMC_c001_v001_r001_reg014,71307,1
UPMC_c001_v001_r001_reg014,68569,1
UPMC_c001_v001_r001_reg014,70221,1
UPMC_c001_v001_r001_reg014,68336,1
UPMC_c001_v001_r001_reg014,67751,1
UPMC_c001_v001_r001_reg014,67955,1
UPMC_c001_v001_r001_reg014,69120,1
UPMC_c001_v001_r001_reg014,68846,1
UPMC_c001_v001_r001_reg014,68314,1
UPMC_c001_v001_r001_reg014,70507,1
UPMC_c001_v001_r001_reg014,72307,1
UPMC_c001_v001_r001_reg014,70988,1
UPMC_c001_v001_r001_reg014,71621,1
UPMC_c001_v001_r001_reg014,69710,1
UPMC_c001_v001_r001_reg014,68871,1
UPMC_c001_v001_r001_reg014,69132,1
UPMC_c001_v001_r001_reg014,70316,1
UPMC_c001_v001_r001_reg014,68458,0
UPMC_c001_v001_r001_reg014,71935,1
UPMC_c001_v001_r001_reg014,69913,1
UPMC_c001_v001_r001_reg014,71921,1
UPMC_c001_v001_r001_reg014,70154,1
UPMC_c001_v001_r001_reg014,70706,1
UPMC_c001_v001_r001_reg014,71309,1
UPMC_c001_v001_r001_reg014,69564,1
UPMC_c001_v001_r001_reg014,71781,1
UPMC_c001_v001_r001_reg014,71110,1
UPMC_c001_v001_r001_reg014,69965,1
UPMC_c001_v001_r001_reg014,71018,1
UPMC_c001_v001_r001_reg014,68946,1
UPMC_c001_v001_r001_reg014,67975,1
UPMC_c001_v001_r001_reg014,67276,1
UPMC_c001_v001_r001_reg014,71765,1
UPMC_c001_v001_r001_reg014,69594,1
UPMC_c001_v001_r001_reg014,70133,1
UPMC_c001_v001_r001_reg014,68723,1
UPMC_c001_v001_r001_reg014,69463,1
UPMC_c001_v001_r001_reg014,70843,1
UPMC_c001_v001_r001_reg014,71891,1
UPMC_c001_v001_r001_reg014,68764,1
UPMC_c001_v001_r001_reg014,72681,0
UPMC_c001_v001_r001_reg014,72813,0
UPMC_c001_v001_r001_reg014,73015,1
UPMC_c001_v001_r001_reg014,71076,0
UPMC_c001_v001_r001_reg014,72409,1
UPMC_c001_v001_r001_reg014,69309,1
UPMC_c001_v001_r001_reg014,73084,1
UPMC_c001_v001_r001_reg014,69019,0
UPMC_c001_v001_r001_reg014,69206,1
UPMC_c001_v001_r001_reg014,69849,0
UPMC_c001_v001_r001_reg014,69778,1
UPMC_c001_v001_r001_reg014,73303,1
UPMC_c001_v001_r001_reg014,67021,1
UPMC_c001_v001_r001_reg014,69921,1
UPMC_c001_v001_r001_reg014,68752,1
UPMC_c001_v001_r001_reg014,70306,1
UPMC_c001_v001_r001_reg014,72685,1
UPMC_c001_v001_r001_reg014,67838,1
UPMC_c001_v001_r001_reg014,68784,0
UPMC_c001_v001_r001_reg014,71405,1
UPMC_c001_v001_r001_reg014,70184,1
UPMC_c001_v001_r001_reg014,72109,0
UPMC_c001_v001_r001_reg014,70821,0
UPMC_c001_v001_r001_reg014,71564,0
UPMC_c001_v001_r001_reg014,72052,1
UPMC_c001_v001_r001_reg014,68872,1
UPMC_c001_v001_r001_reg014,68388,1
UPMC_c001_v001_r001_reg014,71690,1
UPMC_c001_v001_r001_reg014,67837,1
UPMC_c001_v001_r001_reg014,68453,1
UPMC_c001_v001_r001_reg014,71838,0
UPMC_c001_v001_r001_reg014,68698,1
UPMC_c001_v001_r001_reg014,70474,1
UPMC_c001_v001_r001_reg014,70661,1
UPMC_c001_v001_r001_reg014,69027,1
UPMC_c001_v001_r001_reg014,70447,1
UPMC_c001_v001_r001_reg009,45421,1
UPMC_c001_v001_r001_reg009,48569,1
UPMC_c001_v001_r001_reg009,48068,1
UPMC_c001_v001_r001_reg009,46824,1
UPMC_c001_v001_r001_reg009,45399,0
UPMC_c001_v001_r001_reg009,47671,1
UPMC_c001_v001_r001_reg009,47935,1
UPMC_c001_v001_r001_reg009,46702,1
UPMC_c001_v001_r001_reg009,47726,1
UPMC_c001_v001_r001_reg009,45969,1
UPMC_c001_v001_r001_reg009,43870,1
UPMC_c001_v001_r001_reg009,44626,1
UPMC_c001_v001_r001_reg009,45743,1
UPMC_c001_v001_r001_reg009,44616,1
UPMC_c001_v001_r001_reg009,45809,1
UPMC_c001_v001_r001_reg009,43381,1
UPMC_c001_v001_r001_reg009,47872,1
UPMC_c001_v001_r001_reg009,43869,1
UPMC_c001_v001_r001_reg009,43663,0
UPMC_c001_v001_r001_reg009,44581,1
UPMC_c001_v001_r001_reg009,46823,1
UPMC_c001_v001_r001_reg009,43443,1
UPMC_c001_v001_r001_reg009,45985,1
UPMC_c001_v001_r001_reg009,47646,1
UPMC_c001_v001_r001_reg009,43966,0
UPMC_c001_v001_r001_reg009,43049,1
UPMC_c001_v001_r001_reg009,46965,1
UPMC_c001_v001_r001_reg009,42779,1
UPMC_c001_v001_r001_reg009,44081,1
UPMC_c001_v001_r001_reg009,46100,0
UPMC_c001_v001_r001_reg009,47845,1
UPMC_c001_v001_r001_reg009,45946,1
UPMC_c001_v001_r001_reg009,42996,1
UPMC_c001_v001_r001_reg009,44566,0
UPMC_c001_v001_r001_reg009,47720,1
UPMC_c001_v001_r001_reg009,43619,0
UPMC_c001_v001_r001_reg009,43400,1
UPMC_c001_v001_r001_reg009,43067,1
UPMC_c001_v001_r001_reg009,46315,1
UPMC_c001_v001_r001_reg009,47959,1
UPMC_c001_v001_r001_reg009,44466,1
UPMC_c001_v001_r001_reg009,43994,1
UPMC_c001_v001_r001_reg009,48492,1
UPMC_c001_v001_r001_reg009,42714,1
UPMC_c001_v001_r001_reg009,47151,0
UPMC_c001_v001_r001_reg009,45347,1
UPMC_c001_v001_r001_reg009,43658,1
UPMC_c001_v001_r001_reg009,47777,1
UPMC_c001_v001_r001_reg009,43841,1
UPMC_c001_v001_r001_reg009,48201,1
UPMC_c001_v001_r001_reg009,48545,1
UPMC_c001_v001_r001_reg009,42668,1
UPMC_c001_v001_r001_reg009,44347,1
UPMC_c001_v001_r001_reg009,44359,1
UPMC_c001_v001_r001_reg009,46992,1
UPMC_c001_v001_r001_reg009,47784,0
UPMC_c001_v001_r001_reg009,43478,1
UPMC_c001_v001_r001_reg009,46193,0
UPMC_c001_v001_r001_reg009,43852,0
UPMC_c001_v001_r001_reg009,44479,1
UPMC_c001_v001_r001_reg009,45870,1
UPMC_c001_v001_r001_reg009,43090,0
UPMC_c001_v001_r001_reg009,43694,1
UPMC_c001_v001_r001_reg009,48335,1
UPMC_c001_v001_r001_reg009,43873,1
UPMC_c001_v001_r001_reg009,44084,1
UPMC_c001_v001_r001_reg009,45966,1
UPMC_c001_v001_r001_reg009,45986,1
UPMC_c001_v001_r001_reg009,46130,0
UPMC_c001_v001_r001_reg009,48268,1
UPMC_c001_v001_r001_reg009,46696,0
UPMC_c001_v001_r001_reg009,43901,1
UPMC_c001_v001_r001_reg009,44036,1
UPMC_c001_v001_r001_reg009,42931,1
UPMC_c001_v001_r001_reg009,43746,1
UPMC_c001_v001_r001_reg009,47794,1
UPMC_c001_v001_r001_reg009,42757,1
UPMC_c001_v001_r001_reg009,44368,1
UPMC_c001_v001_r001_reg009,46162,1
UPMC_c001_v001_r001_reg009,47995,1
UPMC_c001_v001_r001_reg009,47947,1
UPMC_c001_v001_r001_reg009,44977,1
UPMC_c001_v001_r001_reg009,45392,1
UPMC_c001_v001_r001_reg009,44167,1
UPMC_c001_v001_r001_reg009,47501,1
UPMC_c001_v001_r001_reg009,43662,1
UPMC_c001_v001_r001_reg009,48631,1
UPMC_c001_v001_r001_reg009,47091,0
UPMC_c001_v001_r001_reg009,47214,1
UPMC_c001_v001_r001_reg009,46345,1
UPMC_c001_v001_r001_reg009,48039,1
UPMC_c001_v001_r001_reg009,42943,1
UPMC_c001_v001_r001_reg009,45023,1
UPMC_c001_v001_r001_reg009,43018,1
UPMC_c001_v001_r001_reg009,48443,1
UPMC_c001_v001_r001_reg009,47820,1
UPMC_c001_v001_r001_reg009,46592,1
UPMC_c001_v001_r001_reg009,46958,1
UPMC_c001_v001_r001_reg009,48635,1
UPMC_c001_v001_r001_reg009,46118,1
UPMC_c001_v001_r001_reg009,44762,1
UPMC_c001_v001_r001_reg009,47435,1
UPMC_c001_v001_r001_reg009,48292,0
UPMC_c001_v001_r001_reg009,48459,1
UPMC_c001_v001_r001_reg009,42958,1
UPMC_c001_v001_r001_reg009,45017,1
UPMC_c001_v001_r001_reg009,43896,1
UPMC_c001_v001_r001_reg009,44517,0
UPMC_c001_v001_r001_reg009,42947,1
UPMC_c001_v001_r001_reg009,46600,0
UPMC_c001_v001_r001_reg009,44279,1
UPMC_c001_v001_r001_reg009,47648,1
UPMC_c001_v001_r001_reg009,43066,1
UPMC_c001_v001_r001_reg009,47319,1
UPMC_c001_v001_r001_reg009,45177,1
UPMC_c001_v001_r001_reg009,45962,1
UPMC_c001_v001_r001_reg009,48417,1
UPMC_c001_v001_r001_reg009,48281,1
UPMC_c001_v001_r001_reg009,47531,1
UPMC_c001_v001_r001_reg009,45585,1
UPMC_c001_v001_r001_reg009,43646,1
UPMC_c001_v001_r001_reg009,45133,1
UPMC_c001_v001_r001_reg009,48357,1
UPMC_c001_v001_r001_reg009,44409,1
UPMC_c001_v001_r001_reg009,45149,1
UPMC_c001_v001_r001_reg009,42933,1
UPMC_c001_v001_r001_reg009,46554,0
UPMC_c001_v001_r001_reg009,42723,1
UPMC_c001_v001_r001_reg009,47268,1
UPMC_c001_v001_r001_reg009,46783,0
UPMC_c001_v001_r001_reg009,42812,1
UPMC_c001_v001_r001_reg009,45501,1
UPMC_c001_v001_r001_reg009,47663,1
UPMC_c001_v001_r001_reg009,43921,1
UPMC_c001_v001_r001_reg009,46536,0
UPMC_c001_v001_r001_reg009,46101,1
UPMC_c001_v001_r001_reg009,45796,0
UPMC_c001_v001_r001_reg009,45847,1
UPMC_c001_v001_r001_reg009,46751,0
UPMC_c001_v001_r001_reg009,48524,1
UPMC_c001_v001_r001_reg009,44046,0
UPMC_c001_v001_r001_reg009,43747,1
UPMC_c001_v001_r001_reg009,47895,1
UPMC_c001_v001_r001_reg009,44115,0
UPMC_c001_v001_r001_reg009,45029,1
UPMC_c001_v001_r001_reg009,47523,1
UPMC_c001_v001_r001_reg009,44130,1
UPMC_c001_v001_r001_reg009,48639,1
UPMC_c001_v001_r001_reg009,43752,1
UPMC_c001_v001_r001_reg009,43006,1
UPMC_c001_v001_r001_reg009,43233,0
UPMC_c001_v001_r001_reg009,45078,0
UPMC_c001_v001_r001_reg009,44627,1
UPMC_c001_v001_r001_reg009,43753,1
UPMC_c001_v001_r001_reg009,47689,1
UPMC_c001_v001_r001_reg009,47803,1
UPMC_c001_v001_r001_reg009,44637,1
UPMC_c001_v001_r001_reg009,45139,0
UPMC_c001_v001_r001_reg009,46107,1
UPMC_c001_v001_r001_reg009,44015,1
UPMC_c001_v001_r001_reg009,47834,1
UPMC_c001_v001_r001_reg009,46336,1
UPMC_c001_v001_r001_reg009,47856,1
UPMC_c001_v001_r001_reg009,45656,0
UPMC_c001_v001_r001_reg009,47512,1
UPMC_c001_v001_r001_reg009,45696,0
UPMC_c001_v001_r001_reg009,47024,0
UPMC_c001_v001_r001_reg009,47001,1
UPMC_c001_v001_r001_reg009,46999,0
UPMC_c001_v001_r001_reg009,44665,1
UPMC_c001_v001_r001_reg009,43366,1
UPMC_c001_v001_r001_reg009,42847,1
UPMC_c001_v001_r001_reg009,46665,1
UPMC_c001_v001_r001_reg009,45963,1
UPMC_c001_v001_r001_reg009,44434,1
UPMC_c001_v001_r001_reg009,46607,0
UPMC_c001_v001_r001_reg009,47310,0
UPMC_c001_v001_r001_reg009,44561,1
UPMC_c001_v001_r001_reg009,48174,1
UPMC_c001_v001_r001_reg009,48484,1
UPMC_c001_v001_r001_reg009,48291,0
UPMC_c001_v001_r001_reg009,48075,1
UPMC_c001_v001_r001_reg009,45626,0
UPMC_c001_v001_r001_reg009,47685,1
UPMC_c001_v001_r001_reg009,48278,1
UPMC_c001_v001_r001_reg009,45405,0
UPMC_c001_v001_r001_reg009,46899,1
UPMC_c001_v001_r001_reg009,42626,1
UPMC_c001_v001_r001_reg009,44465,1
UPMC_c001_v001_r001_reg009,47068,1
UPMC_c001_v001_r001_reg009,46116,1
UPMC_c001_v001_r001_reg009,47696,1
UPMC_c001_v001_r001_reg009,44591,1
UPMC_c001_v001_r001_reg009,47767,1
UPMC_c001_v001_r001_reg009,46128,1
UPMC_c001_v001_r001_reg009,47944,1
UPMC_c001_v001_r001_reg009,44645,1
UPMC_c001_v001_r001_reg009,43833,0
UPMC_c001_v001_r001_reg009,47714,1
UPMC_c001_v001_r001_reg009,43058,1
UPMC_c001_v001_r001_reg009,43964,1
UPMC_c001_v001_r001_reg009,47793,1
UPMC_c001_v001_r001_reg009,44340,1
UPMC_c001_v001_r001_reg009,46739,1
UPMC_c001_v001_r001_reg009,46351,1
UPMC_c001_v001_r001_reg009,44757,1
UPMC_c001_v001_r001_reg009,45970,1
UPMC_c001_v001_r001_reg009,47362,1
UPMC_c001_v001_r001_reg009,43412,1
UPMC_c001_v001_r001_reg009,48160,1
UPMC_c001_v001_r001_reg009,43736,1
UPMC_c001_v001_r001_reg009,47519,0
UPMC_c001_v001_r001_reg009,43990,1
UPMC_c001_v001_r001_reg009,45975,1
UPMC_c001_v001_r001_reg009,43807,1
UPMC_c001_v001_r001_reg009,45520,1
UPMC_c001_v001_r001_reg009,42858,1
UPMC_c001_v001_r001_reg009,43127,1
UPMC_c001_v001_r001_reg009,43053,1
UPMC_c001_v001_r001_reg009,45760,1
UPMC_c001_v001_r001_reg009,45022,1
UPMC_c001_v001_r001_reg009,45225,1
UPMC_c001_v001_r001_reg009,46562,1
UPMC_c001_v001_r001_reg009,44730,1
UPMC_c001_v001_r001_reg009,47065,1
UPMC_c001_v001_r001_reg009,43572,1
UPMC_c001_v001_r001_reg009,44073,1
UPMC_c001_v001_r001_reg009,47556,1
UPMC_c001_v001_r001_reg009,45974,1
UPMC_c001_v001_r001_reg009,46243,1
UPMC_c001_v001_r001_reg009,44638,1
UPMC_c001_v001_r001_reg009,43385,1
UPMC_c001_v001_r001_reg009,44049,0
UPMC_c001_v001_r001_reg009,47967,1
UPMC_c001_v001_r001_reg009,46286,1
UPMC_c001_v001_r001_reg009,44973,1
UPMC_c001_v001_r001_reg009,43038,1
UPMC_c001_v001_r001_reg009,48588,1
UPMC_c001_v001_r001_reg009,45038,1
UPMC_c001_v001_r001_reg009,47816,1
UPMC_c001_v001_r001_reg009,42707,1
UPMC_c001_v001_r001_reg009,42586,1
UPMC_c001_v001_r001_reg009,48017,1
UPMC_c001_v001_r001_reg009,47863,1
UPMC_c001_v001_r001_reg009,48073,1
UPMC_c001_v001_r001_reg009,44182,1
UPMC_c001_v001_r001_reg009,46627,1
UPMC_c001_v001_r001_reg009,46081,1
UPMC_c001_v001_r001_reg009,47858,1
UPMC_c001_v001_r001_reg009,46524,1
