CELL_ID,CLUSTER_LABEL
1161,Tumor (CD20+)
1162,Tumor (Ki67+)
1163,Tumor (Podo+)
1164,Tumor (CD20+)
1165,Tumor (Podo+)
1166,Tumor (CD21+)
1167,Tumor (Podo+)
1168,Macrophage
1169,Stromal / Fibroblast
1170,CD8 T cell
1171,Tumor
1172,CD4 T cell
1174,Tumor (Podo+)
1175,Tumor
1176,Tumor (Podo+)
1177,Tumor (Podo+)
1178,Tumor
1179,Macrophage
1180,Tumor (CD20+)
1181,Tumor (Ki67+)
1182,Tumor (Podo+)
1183,Stromal / Fibroblast
1184,Macrophage
1185,Lymph vessel
1186,Tumor (CD20+)
1187,Stromal / Fibroblast
1188,Macrophage
1189,Tumor (CD21+)
1190,Tumor
1191,Tumor (Ki67+)
1192,Stromal / Fibroblast
1194,Tumor (Podo+)
1195,CD8 T cell
1196,Tumor (CD21+)
1197,Granulocyte
1198,Tumor (CD20+)
1199,Vessel
1200,Stromal / Fibroblast
1201,Stromal / Fibroblast
1202,Macrophage
1203,Tumor (Ki67+)
1204,Tumor (Podo+)
1205,Stromal / Fibroblast
1206,Stromal / Fibroblast
1207,Tumor
1208,Stromal / Fibroblast
1209,Macrophage
1210,Tumor
1211,Tumor (Podo+)
1212,Stromal / Fibroblast
1213,Tumor (CD20+)
1214,Tumor (Podo+)
1216,Stromal / Fibroblast
1217,Macrophage
1218,Tumor (Podo+)
1219,Tumor (CD20+)
1220,Tumor (CD21+)
1221,Granulocyte
1222,Tumor
1223,Stromal / Fibroblast
1224,Vessel
1225,Stromal / Fibroblast
1226,Tumor (Podo+)
1227,B cell
1228,Tumor (Podo+)
1229,Tumor (Podo+)
1230,Tumor
1231,Stromal / Fibroblast
1232,Stromal / Fibroblast
1233,Tumor (Podo+)
1235,Tumor
1236,Tumor (CD20+)
1237,Tumor (Ki67+)
1238,Tumor (Ki67+)
1239,Stromal / Fibroblast
1240,Tumor (CD20+)
1241,Tumor
1242,Tumor (CD21+)
1243,Stromal / Fibroblast
1244,CD4 T cell
1245,Vessel
1246,Tumor (Podo+)
1247,Tumor
1248,Granulocyte
1249,Tumor
1250,Granulocyte
1251,Macrophage
1252,Tumor (CD20+)
1253,Tumor (CD21+)
1254,Macrophage
1255,Granulocyte
1257,Tumor (Podo+)
1258,Macrophage
1259,Tumor (Ki67+)
1260,Vessel
1262,Tumor
1263,Granulocyte
1264,Stromal / Fibroblast
1265,Macrophage
1266,Stromal / Fibroblast
1267,Granulocyte
1268,Tumor
1269,Tumor (Podo+)
1270,Tumor (CD21+)
1271,APC
1272,Tumor (Ki67+)
1273,Tumor (Podo+)
1274,Stromal / Fibroblast
1275,Tumor (CD21+)
1276,Tumor (Ki67+)
1277,Tumor (Ki67+)
1278,Tumor
1279,Tumor
1280,Tumor (Podo+)
1281,Vessel
1282,Tumor (Ki67+)
1283,Macrophage
1284,Tumor (CD20+)
1285,Tumor (CD20+)
1286,Stromal / Fibroblast
1287,Tumor (Podo+)
1288,Macrophage
1289,Tumor
1290,Tumor (CD15+)
1291,Stromal / Fibroblast
1292,Tumor (CD20+)
1293,Stromal / Fibroblast
1294,Macrophage
1295,Tumor (Ki67+)
1296,Stromal / Fibroblast
1297,Tumor (Ki67+)
1298,Stromal / Fibroblast
1299,Tumor
1300,Tumor (Podo+)
1301,Naive immune cell
1302,CD4 T cell
1303,Macrophage
1304,Tumor
1305,Macrophage
1306,Granulocyte
1307,Tumor (CD20+)
1308,Tumor
1309,Macrophage
1310,Tumor (Podo+)
1311,Granulocyte
1312,Tumor (CD15+)
1313,Tumor (Podo+)
1314,Vessel
1315,Tumor
1316,Tumor
1317,Tumor (CD21+)
1318,Tumor (Ki67+)
1319,APC
1320,APC
1321,Stromal / Fibroblast
1322,Tumor (Podo+)
1323,Tumor
1324,Tumor (Podo+)
1325,Macrophage
1326,Tumor (CD15+)
1327,Tumor (Podo+)
1329,Tumor
1330,Tumor (Ki67+)
1331,Stromal / Fibroblast
1332,Tumor
1333,Macrophage
1334,Tumor (CD20+)
1335,Stromal / Fibroblast
1336,Macrophage
1337,Tumor (Podo+)
1338,Stromal / Fibroblast
1339,Tumor
1340,Naive immune cell
1341,Stromal / Fibroblast
1342,Tumor (Podo+)
1343,Tumor
1344,Tumor (Ki67+)
1345,Tumor (Podo+)
1346,Tumor
1347,Tumor (CD20+)
1348,Tumor
1349,Tumor
1350,Stromal / Fibroblast
1351,Macrophage
1352,Macrophage
1353,Tumor (Podo+)
1354,Stromal / Fibroblast
1355,Vessel
1356,Tumor (Ki67+)
1357,Tumor
1358,CD8 T cell
1359,Tumor (Podo+)
1360,Macrophage
1361,Tumor (CD21+)
1362,Tumor (Ki67+)
1363,APC
1364,Tumor (CD20+)
1365,Macrophage
1366,Tumor (Ki67+)
1367,Vessel
1368,Tumor (Podo+)
1369,Stromal / Fibroblast
1370,Macrophage
1371,Tumor
1372,Tumor (Podo+)
1373,Stromal / Fibroblast
1374,Tumor (Ki67+)
1375,Stromal / Fibroblast
1377,Tumor (Podo+)
1378,Tumor (Ki67+)
1379,Tumor (Podo+)
1380,Macrophage
1381,Tumor (Podo+)
1382,Tumor (Podo+)
1383,Tumor (Podo+)
1384,Tumor (CD21+)
1385,Tumor (Podo+)
1386,Tumor (CD15+)
1387,Stromal / Fibroblast
1388,Tumor (Podo+)
1389,Tumor (Ki67+)
1390,Naive immune cell
1391,Tumor
1392,Tumor (CD20+)
1393,Stromal / Fibroblast
1394,Macrophage
1395,Lymph vessel
1396,Tumor (Podo+)
1397,Tumor
1398,Tumor (Podo+)
1399,Granulocyte
1400,CD8 T cell
1401,Lymph vessel
1402,Tumor
1403,Tumor
1404,Tumor (CD21+)
1405,Tumor (Ki67+)
1406,Tumor (Podo+)
1407,Macrophage
1408,Tumor (Podo+)
1409,Tumor (Podo+)
1410,Tumor (Podo+)
1411,Tumor
1412,Stromal / Fibroblast
1413,Tumor (Ki67+)
1414,Tumor (CD20+)
1415,Tumor (Podo+)
1416,Stromal / Fibroblast
1417,Tumor
1418,Tumor (Ki67+)
1419,Stromal / Fibroblast
1420,Tumor (CD20+)
1421,Tumor (CD20+)
1422,Tumor (Podo+)
1423,Stromal / Fibroblast
1424,Macrophage
1425,Tumor (Podo+)
1426,APC
1427,Macrophage
1428,Tumor
1429,Tumor (CD20+)
1430,Tumor
1431,Stromal / Fibroblast
1432,Tumor (Podo+)
1433,Tumor (CD15+)
1434,Macrophage
1435,CD8 T cell
1436,Tumor
1437,Tumor (Ki67+)
1438,Naive immune cell
1439,Tumor (CD21+)
1440,Macrophage
1441,Tumor (Podo+)
1442,Tumor (Ki67+)
1443,CD8 T cell
1444,Tumor
1445,Stromal / Fibroblast
1446,Macrophage
1447,Tumor
1448,Stromal / Fibroblast
1449,Macrophage
1450,CD8 T cell
1451,Tumor (CD20+)
1452,Stromal / Fibroblast
1453,CD8 T cell
1454,Macrophage
1455,Tumor
1456,Tumor (Podo+)
1457,Tumor
1458,Stromal / Fibroblast
1459,CD8 T cell
1460,Tumor (Ki67+)
1461,Tumor (Podo+)
1462,Macrophage
1463,Tumor (Podo+)
1464,Tumor (Ki67+)
1465,Tumor (CD20+)
1466,Stromal / Fibroblast
1467,Granulocyte
1468,Tumor (Ki67+)
1469,Tumor (Ki67+)
1470,Tumor (Podo+)
1472,Macrophage
1473,Tumor
1474,Tumor
1475,Tumor (Ki67+)
1476,CD4 T cell
1477,Stromal / Fibroblast
1478,Macrophage
1479,Macrophage
1480,Macrophage
1481,Tumor (CD21+)
1482,Tumor (Ki67+)
1483,CD8 T cell
1484,Tumor (Ki67+)
1485,Macrophage
1486,Macrophage
1487,Tumor (Ki67+)
1488,Macrophage
1489,Tumor
1490,Tumor
1491,Tumor (Ki67+)
1492,Tumor (Ki67+)
1493,Tumor (CD20+)
1494,Tumor (CD15+)
1495,CD8 T cell
1496,Macrophage
1497,Tumor (Podo+)
1498,Stromal / Fibroblast
1499,Tumor (Podo+)
1500,Granulocyte
1501,Macrophage
1502,Macrophage
1503,Tumor (Podo+)
1504,Tumor
1505,Tumor
1506,Stromal / Fibroblast
1507,Stromal / Fibroblast
1508,Naive immune cell
1509,Tumor (Podo+)
1510,Tumor
1511,Tumor
1512,Tumor (Ki67+)
1513,Tumor (Ki67+)
1514,Tumor
1515,Stromal / Fibroblast
1516,Tumor
1517,Tumor
1518,Granulocyte
1519,Macrophage
1520,CD4 T cell
1521,Tumor (Podo+)
1522,Tumor
1523,Tumor
1524,Macrophage
1525,Tumor (Podo+)
1526,Tumor
1527,Stromal / Fibroblast
1528,Tumor (CD20+)
1530,Tumor (CD20+)
1531,Tumor (Podo+)
1532,CD4 T cell
1533,Stromal / Fibroblast
1534,CD8 T cell
1535,Stromal / Fibroblast
1536,Tumor (Podo+)
1537,Tumor (Ki67+)
1538,Tumor (Podo+)
1539,CD4 T cell
1540,Stromal / Fibroblast
1541,Tumor (CD20+)
1542,Tumor
1543,Tumor (Ki67+)
1544,Stromal / Fibroblast
1545,Tumor (Podo+)
1546,Tumor (CD21+)
1547,Stromal / Fibroblast
1548,Stromal / Fibroblast
1549,Macrophage
1550,Macrophage
1551,Macrophage
1552,Tumor (CD15+)
1553,Tumor
1554,Tumor (Podo+)
1555,Tumor (CD15+)
1556,Tumor (Ki67+)
1557,CD4 T cell
1558,Vessel
1559,Tumor (CD21+)
1560,Tumor (CD20+)
1561,Macrophage
1562,Tumor
1563,Macrophage
1564,Macrophage
1565,Stromal / Fibroblast
1566,Tumor (CD15+)
1567,Lymph vessel
1568,Tumor (Podo+)
1569,Stromal / Fibroblast
1570,Tumor (Podo+)
1571,APC
1572,Tumor (Podo+)
1573,Tumor
1574,Tumor (Ki67+)
1575,Tumor (Podo+)
1576,Stromal / Fibroblast
1577,Stromal / Fibroblast
1578,CD4 T cell
1579,Tumor
1580,Naive immune cell
1581,Tumor (CD20+)
1582,Macrophage
1583,Tumor (Podo+)
1584,Tumor (CD15+)
1585,Macrophage
1586,APC
1587,CD8 T cell
1588,Tumor
1589,Tumor (Podo+)
1590,Tumor (Podo+)
1591,Tumor (CD20+)
1592,Stromal / Fibroblast
1593,Tumor
1594,Tumor
1595,Tumor
1596,Tumor (Podo+)
1597,Tumor (Ki67+)
1598,Macrophage
1599,Tumor (Podo+)
1600,Macrophage
1601,Tumor (Podo+)
1602,Tumor (Podo+)
1603,Tumor (Podo+)
1604,Tumor
1605,Tumor (Podo+)
1606,Tumor (CD15+)
1607,Tumor (CD20+)
1608,Tumor (Podo+)
1609,Macrophage
1610,Macrophage
1611,Macrophage
1612,Tumor (CD20+)
1613,Tumor (CD21+)
1614,Tumor (Podo+)
1615,Tumor (Podo+)
1616,CD8 T cell
1617,Stromal / Fibroblast
1618,Tumor (CD15+)
1619,Macrophage
1621,Tumor (Ki67+)
1622,Stromal / Fibroblast
1623,Stromal / Fibroblast
1624,Stromal / Fibroblast
1626,Tumor (Podo+)
1627,Stromal / Fibroblast
1628,Granulocyte
1629,Granulocyte
1630,Tumor
1631,Stromal / Fibroblast
1632,Vessel
1633,Macrophage
1634,Tumor
1635,Tumor (CD20+)
1636,CD4 T cell
1637,Tumor (Podo+)
1638,CD8 T cell
1639,Tumor (Podo+)
1640,Tumor (CD20+)
1641,Tumor (Podo+)
1642,Stromal / Fibroblast
1643,Tumor
1644,Tumor (CD21+)
1645,Stromal / Fibroblast
1646,CD4 T cell
1647,Macrophage
1648,Tumor
1649,Tumor (CD20+)
1650,Tumor (CD15+)
1651,Tumor (CD15+)
1652,Granulocyte
1653,Stromal / Fibroblast
1654,Tumor (Ki67+)
1655,APC
1656,Tumor
1657,Granulocyte
1658,Tumor (CD20+)
1659,Tumor (Podo+)
1660,Granulocyte
1661,CD4 T cell
1662,Tumor
1663,Tumor (CD20+)
1664,Tumor (Podo+)
1665,Stromal / Fibroblast
1666,Stromal / Fibroblast
1667,Macrophage
1668,Macrophage
1669,APC
1670,Granulocyte
1671,Tumor
1672,Tumor (CD15+)
1673,Stromal / Fibroblast
1674,Tumor (Podo+)
1675,Tumor (Ki67+)
1676,Macrophage
1677,Macrophage
1678,APC
1679,Tumor (Podo+)
1680,Macrophage
1681,Stromal / Fibroblast
1682,Tumor (Podo+)
1683,Tumor (CD21+)
1684,Tumor
1685,Granulocyte
1686,Stromal / Fibroblast
1687,Stromal / Fibroblast
1688,Macrophage
1689,Tumor (CD20+)
1690,Tumor (Podo+)
1691,Tumor
1692,Vessel
1693,APC
1694,Tumor (Podo+)
1695,Tumor (CD15+)
1696,Tumor (CD15+)
1697,Tumor (CD15+)
1698,Tumor (Podo+)
1699,Tumor (Ki67+)
1700,Tumor (Ki67+)
1701,Tumor (Ki67+)
1702,Stromal / Fibroblast
1703,Tumor (Ki67+)
1704,Stromal / Fibroblast
1705,Tumor (CD15+)
1706,Stromal / Fibroblast
1707,Tumor (Podo+)
1708,Granulocyte
1709,Tumor (CD15+)
1710,Tumor (Podo+)
1711,Tumor
1712,Tumor
1713,Tumor (Podo+)
1714,Tumor (Ki67+)
1715,Tumor (Ki67+)
1716,Tumor (Podo+)
1717,Stromal / Fibroblast
1718,Tumor (CD15+)
1719,Macrophage
1720,Macrophage
1721,Macrophage
1722,Tumor (CD20+)
1723,Stromal / Fibroblast
1724,Vessel
1725,Tumor
1726,Stromal / Fibroblast
1727,APC
1728,Granulocyte
1729,Stromal / Fibroblast
1730,Tumor
1731,Macrophage
1732,Granulocyte
1733,Vessel
1734,CD4 T cell
1735,Tumor (CD21+)
1736,Tumor (Podo+)
1737,Tumor
1738,Tumor (Ki67+)
1739,Tumor
1740,Tumor (CD15+)
1741,Tumor (CD15+)
1742,Tumor
1743,Stromal / Fibroblast
1744,Tumor (Ki67+)
1745,Granulocyte
1746,Granulocyte
1747,Tumor (Podo+)
1748,Tumor (CD15+)
1749,CD8 T cell
1750,Stromal / Fibroblast
1751,Stromal / Fibroblast
1752,Stromal / Fibroblast
1753,Tumor (Ki67+)
1754,Tumor (Ki67+)
1755,Granulocyte
1756,Tumor (CD15+)
1757,CD8 T cell
1758,CD4 T cell
1759,Vessel
1760,Granulocyte
1761,Tumor (CD20+)
1762,Granulocyte
1763,Granulocyte
1764,CD8 T cell
1765,Lymph vessel
1766,Tumor
1767,Granulocyte
1768,Stromal / Fibroblast
1769,Tumor
1770,Tumor
1771,Tumor (CD15+)
1772,Stromal / Fibroblast
1773,Stromal / Fibroblast
1774,Naive immune cell
1775,Tumor
1776,Tumor
1777,Granulocyte
1778,Tumor (Podo+)
1779,Tumor (Ki67+)
1780,Tumor (Podo+)
1781,Granulocyte
1782,Granulocyte
1783,Macrophage
1784,Stromal / Fibroblast
1785,Stromal / Fibroblast
1786,Granulocyte
1787,Tumor (CD20+)
1788,Tumor
1789,Granulocyte
1790,Macrophage
1791,CD4 T cell
1792,Macrophage
1793,Macrophage
1794,Granulocyte
1795,Granulocyte
1796,CD4 T cell
1797,Stromal / Fibroblast
1798,Macrophage
1799,Tumor (CD20+)
1800,Stromal / Fibroblast
1801,Tumor
1802,Granulocyte
1803,Stromal / Fibroblast
1804,Tumor (CD15+)
1805,Granulocyte
1806,Tumor (Podo+)
1807,Naive immune cell
1808,Macrophage
1809,Granulocyte
1810,Granulocyte
1811,Tumor
1812,Tumor (Podo+)
1813,Granulocyte
1814,Vessel
1815,Naive immune cell
1816,Macrophage
1817,Granulocyte
1818,Stromal / Fibroblast
1819,CD4 T cell
1820,Macrophage
1821,Stromal / Fibroblast
1822,Macrophage
1823,Tumor (Podo+)
1824,Macrophage
1825,CD4 T cell
1826,Stromal / Fibroblast
1827,Stromal / Fibroblast
1828,Granulocyte
1829,Tumor
1830,Stromal / Fibroblast
1831,Macrophage
1832,Macrophage
1833,Tumor (CD21+)
1834,Tumor (CD15+)
1835,Tumor (Ki67+)
1836,Tumor (CD15+)
1837,CD4 T cell
1838,Vessel
1839,Naive immune cell
1840,Stromal / Fibroblast
1841,Tumor
1842,Granulocyte
1843,Macrophage
1844,Tumor (Podo+)
1845,Stromal / Fibroblast
1846,Vessel
1847,Tumor
1848,Stromal / Fibroblast
1849,Granulocyte
1850,Granulocyte
1851,Granulocyte
1852,Macrophage
1853,Stromal / Fibroblast
1854,Macrophage
1855,Tumor (Podo+)
1856,Tumor (Podo+)
1857,Stromal / Fibroblast
1858,Lymph vessel
1859,Macrophage
1860,Granulocyte
1862,Naive immune cell
1863,Tumor (Podo+)
1864,Tumor (CD21+)
1865,Granulocyte
1866,Tumor (Podo+)
1867,Stromal / Fibroblast
1868,Stromal / Fibroblast
1869,Macrophage
1870,Granulocyte
1871,CD8 T cell
1872,Granulocyte
1873,Stromal / Fibroblast
1874,Tumor (CD15+)
1875,Granulocyte
1876,Stromal / Fibroblast
1877,Granulocyte
1878,Macrophage
1879,Stromal / Fibroblast
1880,Tumor (Podo+)
1881,Vessel
1882,Tumor (Podo+)
1883,Stromal / Fibroblast
1884,Stromal / Fibroblast
1885,Granulocyte
1886,CD4 T cell
1887,Stromal / Fibroblast
1888,Stromal / Fibroblast
1889,Tumor (Podo+)
1890,Granulocyte
1891,Granulocyte
1892,Tumor
1893,Stromal / Fibroblast
1894,CD8 T cell
1895,Stromal / Fibroblast
1896,Vessel
1897,Macrophage
1898,Tumor (CD21+)
1899,Stromal / Fibroblast
1900,Granulocyte
1901,Naive immune cell
1902,Granulocyte
1903,Tumor (CD15+)
1904,Granulocyte
1905,Macrophage
1906,Naive immune cell
1907,CD4 T cell
1908,Tumor (Podo+)
1909,Stromal / Fibroblast
1910,Macrophage
1911,Tumor
1912,Macrophage
1913,Tumor
1914,Macrophage
1915,Stromal / Fibroblast
1916,Granulocyte
1917,Tumor (Podo+)
1918,Tumor (Podo+)
1919,Granulocyte
1920,Granulocyte
1921,Naive immune cell
1922,Stromal / Fibroblast
1923,CD4 T cell
1924,Macrophage
1925,Tumor
1926,Granulocyte
1927,Tumor
1928,Tumor
1929,Vessel
1930,Tumor (Podo+)
1931,Tumor (Ki67+)
1932,Stromal / Fibroblast
1933,Granulocyte
1934,Macrophage
1935,Tumor (Ki67+)
1936,Stromal / Fibroblast
1937,Stromal / Fibroblast
1938,Tumor (Ki67+)
1939,CD4 T cell
1940,Tumor (Podo+)
1941,Tumor (CD21+)
1942,CD4 T cell
1943,Tumor (CD15+)
1944,Macrophage
1945,Stromal / Fibroblast
1946,Tumor (Ki67+)
1947,Tumor
1948,Macrophage
1949,Tumor (Ki67+)
1950,Tumor (CD15+)
1951,Granulocyte
1952,CD8 T cell
1953,Macrophage
1954,CD8 T cell
1955,Macrophage
1956,Tumor (Podo+)
1957,Tumor
1958,Tumor
1959,Macrophage
1960,CD8 T cell
1961,Macrophage
1962,Granulocyte
1963,Stromal / Fibroblast
1964,Stromal / Fibroblast
1965,Stromal / Fibroblast
1966,Granulocyte
1967,Macrophage
1968,Naive immune cell
1969,Macrophage
1970,Tumor (Ki67+)
1971,Tumor (Ki67+)
1972,Tumor (CD20+)
1973,Naive immune cell
1974,Tumor (Podo+)
1975,Granulocyte
1976,Vessel
1977,Stromal / Fibroblast
1978,Tumor (CD21+)
1979,CD8 T cell
1980,Tumor (CD15+)
1981,Tumor (CD20+)
1982,Granulocyte
1983,Tumor (CD20+)
1984,Macrophage
1985,Tumor (Podo+)
1986,Macrophage
1987,Macrophage
1988,Stromal / Fibroblast
1989,Stromal / Fibroblast
1990,CD8 T cell
1991,Stromal / Fibroblast
1992,Tumor
1993,Tumor (Podo+)
1994,Stromal / Fibroblast
1995,Stromal / Fibroblast
1996,APC
1997,Macrophage
1998,Macrophage
1999,Tumor
2000,Granulocyte
2001,Macrophage
2002,Macrophage
2003,Stromal / Fibroblast
2004,Tumor
2005,Naive immune cell
2006,Macrophage
2007,Tumor (Podo+)
2008,Macrophage
2009,Stromal / Fibroblast
2010,Stromal / Fibroblast
2011,Granulocyte
2012,Macrophage
2013,Tumor (Podo+)
2014,Tumor (Podo+)
2015,Tumor (Podo+)
2016,Stromal / Fibroblast
2017,Macrophage
2018,Tumor (CD15+)
2019,Granulocyte
2020,Tumor (Podo+)
2021,Tumor (CD21+)
2022,Granulocyte
2023,CD4 T cell
2024,Tumor
2025,Tumor
2026,CD4 T cell
2027,Granulocyte
2028,Macrophage
2029,Macrophage
2030,APC
2031,Tumor (CD21+)
2032,Granulocyte
2033,Stromal / Fibroblast
2034,Tumor (CD20+)
2035,Macrophage
2036,Tumor
2037,Tumor (CD20+)
2038,Vessel
2039,Stromal / Fibroblast
2040,Tumor
2041,Tumor
2042,Tumor (Podo+)
2043,Stromal / Fibroblast
2044,APC
2045,Macrophage
2046,Stromal / Fibroblast
2047,CD8 T cell
2048,Macrophage
2049,Stromal / Fibroblast
2050,Granulocyte
2051,Stromal / Fibroblast
2052,Stromal / Fibroblast
2053,Macrophage
2054,Tumor (Ki67+)
2055,Tumor (Ki67+)
2056,Tumor (CD15+)
2057,Naive immune cell
2058,CD8 T cell
2059,Tumor (CD15+)
2060,Stromal / Fibroblast
2061,Tumor (CD20+)
2062,Tumor
2063,Tumor (Podo+)
2064,Naive immune cell
2065,Stromal / Fibroblast
2066,CD4 T cell
2067,Tumor (CD20+)
2068,Granulocyte
2069,Tumor (Podo+)
2070,APC
2071,Tumor (CD20+)
2072,Stromal / Fibroblast
2073,Tumor (CD21+)
2074,Tumor (CD15+)
2075,CD8 T cell
2076,CD4 T cell
2077,Granulocyte
2078,Stromal / Fibroblast
2079,Tumor (Podo+)
2080,Stromal / Fibroblast
2081,Granulocyte
2082,Granulocyte
2083,Stromal / Fibroblast
2084,B cell
2085,Tumor
2086,Tumor (Podo+)
2087,Stromal / Fibroblast
2088,Tumor (CD21+)
2089,Tumor (Podo+)
2090,Tumor (CD21+)
2091,Stromal / Fibroblast
2092,Stromal / Fibroblast
2093,Tumor (Podo+)
2094,Granulocyte
2095,Tumor (Ki67+)
2096,Stromal / Fibroblast
2097,Stromal / Fibroblast
2098,Tumor (CD21+)
2099,Tumor (CD21+)
2100,Granulocyte
2101,Stromal / Fibroblast
2102,Tumor (CD20+)
2103,Tumor (Podo+)
2104,Granulocyte
2105,Tumor (Ki67+)
2106,Tumor
2107,Macrophage
2108,Tumor (Podo+)
2109,Tumor
2110,Tumor (CD15+)
2111,Stromal / Fibroblast
2112,Macrophage
2113,Tumor (CD15+)
2114,Tumor
2115,Granulocyte
2116,Tumor (Ki67+)
2117,Tumor
2118,CD4 T cell
2119,Macrophage
2120,Macrophage
2121,Stromal / Fibroblast
2122,CD4 T cell
2123,CD8 T cell
2124,Macrophage
2125,Tumor (CD20+)
2126,Macrophage
2127,Tumor
2128,Macrophage
2129,Stromal / Fibroblast
2130,Tumor (CD21+)
2131,Granulocyte
2132,Tumor (Podo+)
2133,Macrophage
2134,Tumor (Podo+)
2135,Tumor (Podo+)
2136,CD8 T cell
2137,Tumor (Podo+)
2138,Macrophage
2139,Tumor (Ki67+)
2140,Stromal / Fibroblast
2141,Tumor
2142,Tumor (Podo+)
2143,Granulocyte
2144,CD4 T cell
2145,Tumor (Podo+)
2146,Stromal / Fibroblast
2147,Granulocyte
2148,Granulocyte
2149,Stromal / Fibroblast
2150,Naive immune cell
2151,Macrophage
2152,Stromal / Fibroblast
2153,Stromal / Fibroblast
2154,Macrophage
2155,Stromal / Fibroblast
2156,Tumor (Podo+)
2157,Stromal / Fibroblast
2158,Macrophage
2159,Tumor (CD20+)
2160,Macrophage
2161,Macrophage
2162,Stromal / Fibroblast
2163,Tumor (Ki67+)
2164,Stromal / Fibroblast
2165,Tumor (Ki67+)
2166,Tumor
2167,Tumor (Podo+)
2168,Tumor (CD20+)
2169,Macrophage
2170,Stromal / Fibroblast
2171,Tumor (Podo+)
2172,CD4 T cell
2173,CD8 T cell
2174,Tumor (CD21+)
2175,Tumor
2176,Tumor
2177,Macrophage
2178,Tumor (Podo+)
2179,Tumor (Podo+)
2180,Tumor (CD21+)
2181,Stromal / Fibroblast
2183,Stromal / Fibroblast
2184,Stromal / Fibroblast
2185,Tumor
2186,CD4 T cell
2187,Granulocyte
2188,Stromal / Fibroblast
2189,Tumor (Podo+)
2190,Tumor (Podo+)
2191,Tumor (CD15+)
2192,Tumor
2193,Tumor (CD15+)
2194,Naive immune cell
2195,Tumor (CD21+)
2196,Granulocyte
2197,Tumor
2198,Stromal / Fibroblast
2199,Tumor
2200,Macrophage
2201,Granulocyte
2202,Macrophage
2203,Stromal / Fibroblast
2204,Macrophage
2205,Stromal / Fibroblast
2206,Stromal / Fibroblast
2207,Tumor (CD20+)
2208,Macrophage
2209,Granulocyte
2210,Tumor (CD15+)
2211,Stromal / Fibroblast
2212,Lymph vessel
2213,Tumor
2214,Stromal / Fibroblast
2215,Tumor (Podo+)
2216,Tumor
2217,CD4 T cell
2218,Macrophage
2219,Vessel
2220,Tumor (Podo+)
2221,Tumor
2222,Stromal / Fibroblast
2223,Stromal / Fibroblast
2224,Vessel
2225,Vessel
2226,Vessel
2227,Vessel
2228,Tumor (Podo+)
2229,Granulocyte
2230,Stromal / Fibroblast
2231,Tumor
2232,Stromal / Fibroblast
2233,CD8 T cell
2234,B cell
2235,Tumor (Ki67+)
2236,Tumor (CD21+)
2237,Tumor (Podo+)
2238,Macrophage
2239,Stromal / Fibroblast
2240,Tumor
